date,open,high,low,close,volume,marketCap,meanTxFee,txCnt,activeAddressCnt,hashRate,difficulty,revenuePerHash
2025-02-07,96581.31729,100154.1433,95653.88665,96529.08249,55741290456,1913405359443,1.027454623,501276,753607,929693396.7,108105433845147,6.55E-07
2025-02-06,96610.64023,99168.60601,95707.34992,96593.30033,45302471947,1914349686278,1.199042954,426147,753978,779222785,108105433845147,6.57E-07
2025-02-05,97878.00975,99113.20783,96174.82556,96615.44454,49125911241,1915013611807,1.337346759,378194,755489,773848838.1,108105433845147,6.57E-07
2025-02-04,101398.717,101745.6133,96208.10655,97871.81783,73002130211,1939247972760,1.636999545,313377,807567,703987483,108105433845147,6.67E-07
2025-02-03,97681.10326,102514.1747,91242.8926,101405.4231,115400897748,2009571185331,1.72994842,363728,872269,822214390.5,108105433845147,6.93E-07
2025-02-02,100661.5364,101430.6658,96216.07781,97688.9793,63091816853,1935746524005,1.16520038,383886,762118,918945495.3,108105433845147,6.61E-07
2025-02-01,102402.7981,102755.726,100297.7092,100655.9057,27757944848,1994943345106,1.319000908,352449,732561,988806850.5,108105433845147,6.83E-07
2025-01-31,104737.5622,106026.3503,101543.8829,102405.0271,45732764360,2029428972448,1.630072916,317922,767144,671743786.5,108105433845147,6.97E-07
2025-01-30,103709.3388,106418.7667,103321.6451,104735.3028,41915744521,2075653153143,1.496071111,346376,768553,779222785,108105433845147,7.14E-07
2025-01-29,101317.5273,104750.8072,101283.8227,103703.2112,47432049818,2055183543946,1.365492972,349802,732357,832962291.9,108105433845147,7.06E-07
2025-01-28,102095.4176,103730.8211,100238.1881,101332.4762,47180685494,2007518100050,1.59393715,311149,754559,795344640.9,108105433845147,6.88E-07
2025-01-27,102680.3036,103214.1105,97795.9361,102087.6913,89006608428,2023052943646,1.873058863,335928,800741,841019046.9,108105433845147,6.92E-07
2025-01-26,104713.2132,105438.6445,102507.7117,102682.497,22543395879,2034705019961,1.413958828,310325,652111,752211392.1,110451907374649,6.84E-07
2025-01-25,104824.0337,105243.7906,104120.3768,104714.6454,23888996502,2074559479002,1.636959592,328968,674223,702796045.3,110451907374649,7.00E-07
2025-01-24,103965.6697,107098.5452,102772.1242,104819.4845,52388229265,2076961712719,1.868135668,372822,778133,768683171.8,110451907374649,7.00E-07
2025-01-23,103657.6746,106820.3288,101257.8032,103960.1716,104104515428,2059818861177,2.14203572,326782,797154,746720793.6,110451907374649,6.97E-07
2025-01-22,106136.3833,106294.3401,103360.2693,103653.0692,53878181052,2053851084718,1.853709561,429325,830610,823589117.1,110451907374649,6.95E-07
2025-01-21,102052.5753,107180.9249,100103.9558,106146.263,88733878242,2102915931217,3.21885218,329282,864025,730249014,110451907374649,7.15E-07
2025-01-20,101083.7535,109114.8848,99471.35894,102016.6623,126279678351,2021959305141,3.700385183,353367,852334,834570306.2,110451907374649,6.94E-07
2025-01-19,104411.2868,106299.7985,99570.53118,101089.6065,76789928525,2002715800503,1.688969994,381533,777201,823589117.1,110451907374649,6.74E-07
2025-01-18,104124.9546,104913.2062,102226.6203,104408.0673,50445655726,2068581942438,1.775812638,360806,730835,713777234.3,110451907374649,6.98E-07
2025-01-17,100025.7651,105884.2304,99948.90506,104462.0426,71888972663,2069344681720,2.171454963,420369,844973,823589117.1,110451907374649,7.00E-07
2025-01-16,100505.2987,100781.5891,97364.44308,99756.9091,54103781805,1975939538074,2.004553483,381403,787871,702796045.3,110451907374649,6.71E-07
2025-01-15,96534.04597,100697.2344,96501.64439,100504.4934,57805923627,1991112409561,2.128663627,356513,804761,763192581.2,110451907374649,6.71E-07
2025-01-14,94519.00714,97352.66475,94322.1545,96534.04421,53769675818,1912474167257,1.822266007,348098,790420,845551487.4,110451907374649,6.45E-07
2025-01-13,94488.89217,95837.00023,89260.10019,94516.52563,72978998252,1872375406198,1.778982509,407646,730319,702796045.3,110451907374649,6.34E-07
2025-01-12,94565.72583,95367.5363,93712.51167,94488.44106,20885130965,1871766465336,1.209615399,380129,706797,939920313.7,110451907374649,6.30E-07
2025-01-11,94700.83805,94977.68766,93840.04352,94566.59368,18860894100,1873237899879,1.432342531,368077,680515,753106925.2,109782075598905,6.35E-07
2025-01-10,92494.49151,95770.6116,92250.09274,94701.45646,62058693684,1875885466613,1.614695399,405326,797315,774936113.3,109782075598905,6.38E-07
2025-01-09,95043.48764,95349.72146,91220.84226,92484.03697,62777261693,1832169140188,1.259601747,528450,742304,829509083.4,109782075598905,6.21E-07
2025-01-08,96924.16497,97258.32175,92525.84456,95043.52346,63875859171,1882572360733,1.749673162,408966,739012,682162075.8,109782075598905,6.42E-07
2025-01-07,102248.8525,102712.4857,96132.8747,96922.70528,58685738547,1919787500379,2.039384161,344525,780759,731277745,109782075598905,6.54E-07
2025-01-06,98314.95696,102482.8739,97926.14852,102078.0856,51823432705,2021809968109,1.87090775,364707,765227,725820444.1,109782075598905,6.88E-07
2025-01-05,98233.90578,98813.30855,97291.76461,98314.95944,20525254825,1947189546144,1.332536556,433093,672568,851338263.6,109782075598905,6.60E-07
2025-01-04,98106.99355,98734.42818,97562.97597,98236.22909,22342608078,1945654462825,1.348698557,439080,699568,813137188.5,109782075598905,6.59E-07
2025-01-03,96881.72902,98956.91704,96034.61406,98107.42876,35611391163,1943222658412,1.485547166,400483,774077,774936113.3,109782075598905,6.59E-07
2025-01-02,94416.28655,97739.81684,94201.57042,96886.87827,46009564411,1918730145567,1.328801121,412640,806065,911368526.9,109782075598905,6.49E-07
2025-01-01,93425.10214,94929.86481,92788.12788,94419.75751,24519888919,1869850163161,1.505625397,290700,661798,764021519.2,109782075598905,6.33E-07
2024-12-31,92643.25122,96090.60379,91914.02778,93429.20281,43625106843,1850183342119,1.790281174,315699,780332,703991256,109782075598905,6.28E-07
2024-12-30,93527.1975,94903.3239,91317.13546,92643.2146,56188003691,1834643033989,1.75886533,362074,812462,867710158.6,109782075598905,6.22E-07
2024-12-29,95174.05512,95174.8784,92881.79187,93530.22844,29635885267,1852119372624,1.441115858,432661,727603,853362734.1,109782075598905,6.34E-07
2024-12-28,94160.18622,95525.89852,94014.2865,95163.93193,24107436185,1884684226460,1.813055456,291855,704798,771440684.1,108522647629298,6.46E-07
2024-12-27,95704.97459,97294.84642,93310.7438,94164.86035,52419934565,1864541907464,1.84671165,348548,846364,852361030.1,108522647629298,6.40E-07
2024-12-26,99297.69701,99884.57217,95137.8853,95795.5166,47054980873,1896937576269,2.478685616,298230,739743,706704398,108522647629298,6.53E-07
2024-12-25,98675.91086,99478.74902,97593.47017,99299.19275,33700394629,1966210082591,1.863640209,407080,702219,814598200.4,108522647629298,6.76E-07
2024-12-24,94684.34755,99404.06132,93448.01394,98676.0974,47114953674,1953851713517,2.905867616,323103,763920,712099092.4,108522647629298,6.77E-07
2024-12-23,95099.39195,96416.21393,92403.13138,94686.23944,65239002919,1875314065985,3.496251889,298335,804969,749861922.1,108522647629298,6.52E-07
2024-12-22,97218.31827,97360.2647,94202.18625,95104.93437,43147981314,1882953315399,2.358746333,332182,758970,836176962.4,108522647629298,6.49E-07
2024-12-21,97756.1922,99507.09859,96426.52074,97224.72634,51765334294,1924861940276,3.098238239,334464,744752,782230057.4,108522647629298,6.66E-07
2024-12-20,97484.69731,98098.91131,92175.18045,97755.93016,105634083408,1935459460469,3.768033269,391262,882836,814598200.4,108522647629298,6.75E-07
2024-12-19,100070.6874,102748.1508,95587.6815,97490.94998,97221662392,1930044053238,5.030420887,437556,861604,782230057.4,108522647629298,6.88E-07
2024-12-18,106147.2953,106470.6064,100041.5427,100041.5427,93865656139,1982994456166,3.252206476,415402,890898,776835370.7,108522647629298,6.94E-07
2024-12-17,106030.6906,108268.4471,105291.7379,106140.5982,68589364868,2101344621530,3.222740204,417545,829977,733677846.7,108522647629298,7.33E-07
2024-12-16,104293.5765,107780.5796,103322.9828,106029.7206,91020417816,2099101774990,3.188372848,412496,952348,797498864.7,108522647629298,7.30E-07
2024-12-15,101373.533,105047.5419,101227.0278,104298.6958,51145914137,2065144333081,2.674423971,370567,789756,707724610.2,103919634711492,7.48E-07
2024-12-14,101451.44,102618.8846,100634.0575,101372.9661,40422968793,2006808502978,2.311164674,523313,774578,821373819.2,103919634711492,7.27E-07
2024-12-13,100046.6505,101888.8084,99233.27805,101459.2544,56894751583,2008423637064,2.795599142,527292,936834,878198423.7,103919634711492,7.29E-07
2024-12-12,101167.807,102524.9103,99339.94993,100042.9979,72073983533,1980440555379,4.102725601,471573,883811,764549214.7,103919634711492,7.30E-07
2024-12-11,96656.06162,101913.3625,95747.22887,101173.0326,85391409936,2002682634623,4.011883995,482129,858578,733553973.9,103919634711492,7.40E-07
2024-12-10,97441.23447,98270.15277,94321.25879,96675.43354,104823780634,1913235117589,3.523843908,441945,985635,795544448.1,103919634711492,7.01E-07
2024-12-09,101237.0615,101272.5042,94355.91104,97432.72126,110676473908,1928513648652,3.824513109,401306,915304,862700799.6,103919634711492,7.02E-07
2024-12-08,99921.9168,101399.9887,98771.51417,101236.0131,44125751925,2003538950158,3.650939185,419481,851865,754217467.8,103919634711492,7.29E-07
2024-12-07,99916.71446,100563.3798,99030.88649,99923.33662,44177510897,1977521445640,4.045097751,443750,798958,733553973.9,103919634711492,7.28E-07
2024-12-06,97074.22483,102039.8818,96514.87608,99920.71473,94534772658,1977630964721,3.564327748,433339,872253,702558733,103919634711492,7.25E-07
2024-12-05,98741.53938,103900.4721,91998.7817,96593.57227,149218945580,1911777565577,2.74173651,509543,968792,800710325.3,103919634711492,6.99E-07
2024-12-04,95988.52871,99207.32507,94660.52325,98768.52756,77199817112,1954156097012,2.311766309,503460,887569,759383337.5,103919634711492,7.10E-07
2024-12-03,95854.59743,96297.20006,93629.55989,96002.16214,67067810961,1899532461067,3.365181254,437755,918415,811042072.3,103919634711492,6.93E-07
2024-12-02,97276.01012,98152.59825,94482.86334,95865.30163,72680784305,1896994040043,5.645945533,310261,925715,649987948.1,103919634711492,7.08E-07
2024-12-01,96461.3368,97888.12727,95770.18447,97279.79292,36590695296,1924784957144,2.972822936,698852,739652,803403775,102289407543323,7.23E-07
2024-11-30,97468.81245,97499.3424,96144.21983,96449.05581,31634227866,1908652965665,1.521231365,633055,828664,833912781.6,102289407543323,7.00E-07
2024-11-29,95653.95259,98693.16817,95407.88637,97461.52371,54968682476,1928820661174,3.635902495,348672,767132,615264919.2,102289407543323,7.17E-07
2024-11-28,95954.94488,96650.20377,94677.3543,95652.46516,52260008261,1892868519536,2.551416109,523444,754947,722046431.3,102289407543323,7.02E-07
2024-11-27,91978.13858,97361.18194,91778.66121,95962.52842,71133452438,1898774680758,2.055126208,462955,800136,676282925.1,102289407543323,6.99E-07
2024-11-26,93087.27999,94991.74997,90770.81504,91985.31683,91656519855,1820053564596,3.330489411,475347,790710,706791931.7,102289407543323,6.79E-07
2024-11-25,98033.4427,98935.03181,92642.91486,93102.29521,80909462490,1842257290731,1.813655055,598037,956417,859336950.1,102289407543323,6.79E-07
2024-11-24,97778.09736,98647.17758,95788.077,98013.82091,51712020623,1937919789263,1.935109114,463815,790852,681367763.2,102289407543323,7.12E-07
2024-11-23,99006.74227,99014.67786,97232.89312,97777.27976,44414644677,1934627418210,2.887243282,451335,877099,701707093.6,102289407543323,7.16E-07
2024-11-22,98496.42949,99655.50108,97222.66704,98997.66208,78473580551,1958954432127,3.559801817,539627,902930,727131269.4,102289407543323,7.34E-07
2024-11-21,94334.64328,99014.21491,94132.60097,98504.72759,106024505582,1948797365353,4.383306904,480041,977195,732216100.2,102289407543323,7.34E-07
2024-11-20,92341.89416,94902.02358,91619.4964,94339.49503,71730956426,1866427425876,3.072442128,669311,750264,747470599.9,102289407543323,7.02E-07
2024-11-19,90536.81153,94002.87011,90426.98538,92343.79205,74521048295,1826956673335,2.870026251,815851,757888,889845956.7,102289407543323,6.87E-07
2024-11-18,89843.71548,92596.78892,89393.59057,90542.644,75535775084,1791255587562,2.332633186,676948,796834,789337179.2,102289407543323,6.71E-07
2024-11-17,90558.46311,91433.0405,88741.66583,89845.85121,46350159305,1777526304284,1.442906165,598836,717710,757933803.2,101646843652785,6.56E-07
2024-11-16,91064.36623,91763.94788,90094.22537,90558.47524,44333192814,1791535825198,2.648199424,608007,802492,793304046.4,101646843652785,6.72E-07
2024-11-15,87284.1831,91868.74444,87124.90086,91066.00696,78243109518,1801436194835,6.68140628,559376,886479,757933803.2,101646843652785,7.09E-07
2024-11-14,90574.88206,91765.22137,86682.81582,87250.43127,87616705248,1727562262252,4.300041912,503550,839766,641717281.4,101646843652785,6.63E-07
2024-11-13,87929.96677,93434.35534,86256.93197,90584.16667,123559027869,1791737553114,3.63646393,570985,859128,697299094.3,101646843652785,6.81E-07
2024-11-12,88705.56449,89956.88236,85155.11151,87955.80982,133673285375,1739381625717,3.422454869,502742,1007782,737722233.5,101646843652785,6.57E-07
2024-11-11,80471.41319,89604.49784,80283.24762,88701.48808,117966845037,1754682553470,3.149198345,461089,941403,687193309.4,101646843652785,6.61E-07
2024-11-10,76775.5438,81474.42389,76565.42993,80474.1856,82570594495,1591750610706,1.510890495,553582,793243,747828018.4,101646843652785,5.89E-07
2024-11-09,76556.19113,76932.76399,75773.78852,76778.86775,29009480361,1518690764417,1.777134709,587132,654475,702351990.3,101646843652785,5.67E-07
2024-11-08,75902.83257,77252.74766,75648.7412,76545.47664,55176858003,1514255354916,1.24324602,481877,848426,717510663.9,101646843652785,5.57E-07
2024-11-07,75637.08497,76943.11802,74480.41931,75904.85846,63467654989,1501297989025,0.9147064385,567009,792482,788251150.4,101646843652785,5.51E-07
2024-11-06,69358.50199,76460.15337,69322.0319,75639.07795,118592653963,1496003893299,1.256554208,500965,894241,773092476.8,101646843652785,5.51E-07
2024-11-05,67811.17433,70522.78682,67458.86968,69359.56617,46046889204,1371788058011,0.9603201138,457869,768957,702351990.3,101646843652785,5.05E-07
2024-11-04,68742.13467,69433.17642,66803.65,67811.50914,41184819348,1341156657449,0.9583964313,462249,811710,722003987.1,101646843652785,5.20E-07
2024-11-03,69296.38206,69361.658,67482.52544,68741.11549,34868307655,1359535744745,0.7939788159,455287,627617,627780898.8,95672703408224,5.29E-07
2024-11-02,69486.0239,69867.35185,69033.72226,69289.27667,18184612091,1370468034066,0.8952949158,540251,690705,670584141.7,95672703408224,5.35E-07
2024-11-01,70216.89697,71559.01657,68779.70034,69482.46985,49989795365,1374187711281,1.072131686,547824,819093,727655130,95672703408224,5.38E-07
2024-10-31,72335.04408,72662.3098,69590.50287,70215.18563,40627912076,1388607599014,8.20832011,562286,789382,751434707.9,95672703408224,6.06E-07
2024-10-30,72715.36649,72905.29852,71411.73503,72339.54218,40646637831,1430461157911,1.022273513,674680,794409,803749783.4,95672703408224,5.61E-07
2024-10-29,69910.04537,73577.20966,69729.91783,72720.49357,58541874402,1437942445620,1.351825431,617786,831182,746678795.1,95672703408224,5.66E-07
2024-10-28,67922.67427,70212.26904,67535.13101,69907.75467,38799856657,1382358128595,0.7279674641,713082,756668,798993870.6,95672703408224,5.39E-07
2024-10-27,67023.47942,68221.31474,66847.2231,67929.2988,16721307878,1343230761708,0.8024017405,695610,654362,765702460.1,95672703408224,5.26E-07
2024-10-26,66628.737,67317.91816,66360.5955,67014.69773,19588098156,1325286022321,1.140067013,603956,727063,694363719.6,95672703408224,5.21E-07
2024-10-25,68165.29737,68722.15949,65521.79345,66642.41073,41469984306,1317385748797,4.570058254,503588,859095,727655130,95672703408224,5.41E-07
2024-10-24,66653.70416,68798.96199,66454.09956,68161.05334,31414428647,1347797865139,4.797103346,700022,656927,699119632.5,95672703408224,5.74E-07
2024-10-23,67362.37442,67402.74462,65188.03529,66432.19825,32263980353,1313495275869,2.413964723,655119,740774,718143297.5,95672703408224,5.32E-07
2024-10-22,67360.70273,67801.577,66581.36798,67361.40266,31808472566,1331842439476,2.490033144,696851,639877,639026240.6,95672703408224,5.58E-07
2024-10-21,69002.00015,69462.73678,66829.85347,67367.85256,37498611780,1331798086167,1.452667562,837363,717571,782463538.1,92049594548485,5.51E-07
2024-10-20,68364.17846,69359.00706,68105.72051,69001.70662,18975847518,1364212669154,1.191153216,785369,688498,791615159.2,92049594548485,5.59E-07
2024-10-19,68418.97666,68668.00581,68024.63823,68362.73311,14443497908,1351535266983,1.4245786,738236,685573,791615159.2,92049594548485,5.56E-07
2024-10-18,67419.10873,68969.74692,67177.8182,68418.78905,36857165014,1352611490621,3.585031979,471530,723986,622310179.4,92049594548485,5.72E-07
2024-10-17,67617.07957,67912.20764,66647.39121,67399.83349,32790898511,1332816990035,5.312287526,637858,765780,718402197.3,92049594548485,5.87E-07
2024-10-16,67042.46182,68375.29295,66758.72551,67612.72078,38195189534,1336696892492,5.795331959,722995,614677,645189235.4,92049594548485,6.10E-07
2024-10-15,66050.36873,67881.67959,64809.19695,67041.10717,48863870879,1325307318852,2.65861748,648296,787245,713826383.4,92049594548485,5.57E-07
2024-10-14,62848.39949,66482.49439,62442.154,66046.12807,43706958056,1305664072036,2.800223078,609666,722649,636037614.3,92049594548485,5.53E-07
2024-10-13,63192.94358,63272.65296,62035.63669,62851.37492,18177529690,1242341595991,2.381720411,643752,609844,631461800.5,92049594548485,5.24E-07
2024-10-12,62444.61741,63448.78324,62443.27135,63193.02307,16744110886,1249123856891,3.830726599,732389,606243,654340856.4,92049594548485,5.49E-07
2024-10-11,60275.46083,63400.86988,60046.12583,62445.08861,30327141594,1234303474603,4.52541102,631180,718986,640613421.5,92049594548485,5.45E-07
2024-10-10,60581.92969,61236.72317,58895.20781,60274.49806,30452813570,1191400599851,2.011385317,759342,679738,709250576.2,92049594548485,5.01E-07
2024-10-09,62131.7261,62508.83574,60314.61439,60582.10097,27670982363,1197429647367,1.707531823,534258,668278,575872986.9,92049594548485,5.02E-07
2024-10-08,62221.64515,63174.3062,61843.56366,62131.96785,28134475157,1228037977785,1.262406972,711462,822783,733899313.9,88404402371000,5.25E-07
2024-10-07,62819.10933,64443.70641,62152.55171,62236.65937,34253562610,1229782194408,1.321357492,717392,719501,681164035.8,88404402371000,5.30E-07
2024-10-06,62084.9865,62959.56854,61833.15004,62818.95448,14776233667,1241559389622,0.8344775245,744069,610738,667980217.9,88404402371000,5.28E-07
2024-10-05,62067.6105,62371.02368,61689.58116,62089.94846,13305410749,1227021845844,0.979460867,759113,608641,663585607.7,88404402371000,5.23E-07
2024-10-04,60754.62513,62465.99076,60459.93982,62067.47745,29585472513,1226647958541,0.7998568545,571667,784413,742688527.9,88404402371000,5.18E-07
2024-10-03,60632.48624,61469.03715,59878.80343,60759.40133,36106447279,1200668382436,0.8045317346,574536,737116,694347853.8,88404402371000,5.08E-07
2024-10-02,60836.32463,62357.68673,59996.94734,60632.78627,40762722398,1198224649901,0.6887872272,599545,711643,681164035.8,88404402371000,5.06E-07
2024-10-01,63335.60358,64110.982,60189.2787,60837.0097,50220923500,1202222321938,0.7698568462,624352,863700,689953249.9,88404402371000,5.09E-07
2024-09-30,65634.66013,65635.05288,62873.61587,63329.49813,37112957475,1251461875406,0.7875875297,593815,732082,602061115.6,88404402371000,5.30E-07
2024-09-29,65888.89527,66069.34581,65450.01437,65635.30815,14788214575,1296984728119,0.7198268389,685081,680061,681164035.8,88404402371000,5.48E-07
2024-09-28,65792.18195,66255.53187,65458.0345,65887.64878,15243637984,1301977287120,1.252270846,521838,649697,566904259.4,88404402371000,5.55E-07
2024-09-27,65180.66514,66480.69471,64852.99109,65790.66165,32058813449,1300039501550,1.659977083,434448,751618,602061115.6,88404402371000,5.55E-07
2024-09-26,63138.54848,65790.79545,62669.26845,65181.0207,36873129847,1287929596336,1.178196507,483781,721855,571298869.6,88404402371000,5.47E-07
2024-09-25,64302.59122,64804.50314,62945.37655,63143.14597,25078377700,1247551422563,0.8279729014,504605,713234,655944699.4,88404402371000,5.08E-07
2024-09-24,63326.84125,64695.21547,62737.4179,64301.96727,29938335243,1270523906052,0.8370996863,531570,749184,667975708.3,92671576265161,5.13E-07
2024-09-23,63643.10208,64733.55767,62628.07866,63329.80239,31400285425,1251214895782,0.8658032927,573531,796781,672582441,92671576265161,5.06E-07
2024-09-22,63396.80355,63993.4231,62440.72627,63648.70989,20183348802,1257434508161,0.5320972397,629903,595289,626515146.9,92671576265161,5.05E-07
2024-09-21,63184.34127,63543.36012,62783.10538,63394.83874,14408616220,1252541488640,0.6615590971,564640,665209,621908420.8,92671576265161,5.04E-07
2024-09-20,62941.4276,64119.53036,62364.60653,63192.97508,35177164222,1248317992551,1.151928081,524801,822445,667975708.3,92671576265161,5.06E-07
2024-09-19,61651.15534,63872.44072,61609.86702,62940.45677,42710252573,1243489914824,1.402260011,449403,746741,562020941.8,92671576265161,5.08E-07
2024-09-18,60309.00188,61664.06733,59218.25244,61649.67873,40990702891,1217976155885,0.8153729086,535050,720313,635728605.7,92671576265161,4.89E-07
2024-09-17,58192.50934,61316.09138,57628.07177,60308.53759,38075570118,1191434667558,0.8794779788,551806,732953,691009358.7,92671576265161,4.81E-07
2024-09-16,59185.22686,59205.51036,57501.33917,58192.50687,32032822113,1149595000633,0.8012099076,486773,746172,575841133.3,92671576265161,4.65E-07
2024-09-15,60000.72832,60381.91667,58696.30942,59182.83533,18120960867,1169182849929,0.4890044364,730022,643849,695616084.8,92671576265161,4.70E-07
2024-09-14,60569.11623,60656.72113,59517.88193,60005.11916,16428405496,1185265247316,0.6378762198,637192,688474,640335338.5,92671576265161,4.78E-07
2024-09-13,58130.32248,60648.02427,57650.11167,60571.29916,32490528356,1196466210708,1.07755649,422965,794367,566627674.5,92671576265161,4.85E-07
2024-09-12,57343.17259,58534.35838,57330.10075,58127.01084,33835707949,1148268024284,0.8590822059,561823,775748,700222817.5,92671576265161,4.64E-07
2024-09-11,57650.28907,57991.32051,55567.34129,57343.17054,37049062672,1132692864305,0.9254362245,408991,662704,496254189,92671576265161,4.61E-07
2024-09-10,57020.09841,58029.97744,56419.41285,57648.71241,28857630507,1138738372573,0.7352223727,556413,733172,609329500.2,89471664776971,4.77E-07
2024-09-09,54851.88735,58041.12486,54598.43373,57019.53476,34618096173,1126266856955,0.6919143132,570838,736827,644910781.3,89471664776971,4.72E-07
2024-09-08,54147.93257,55300.85969,53653.75922,54841.56635,18268287531,1083415774483,0.3829176237,906655,596940,742759315.5,89471664776971,4.52E-07
2024-09-07,53949.08715,54838.14567,53740.06854,54139.68945,19061486526,1069483234366,0.440100821,794571,606660,702730370.3,89471664776971,4.45E-07
2024-09-06,56160.18946,56976.10891,52598.69966,53948.75224,49361693566,1065529160549,0.614302459,665444,726287,644910781.3,89471664776971,4.45E-07
2024-09-05,57971.70332,58300.58102,55712.45409,56160.48726,31030280656,1109173176845,0.850111237,714387,734546,689387390.7,89471664776971,4.67E-07
2024-09-04,57430.34857,58511.56932,55673.16283,57971.54082,35627680312,1144922067906,0.6168950311,728756,699461,671596746.9,89471664776971,4.80E-07
2024-09-03,59106.19129,59815.05695,57425.16731,57431.02299,26666961053,1134203956919,0.8201855446,592324,699302,662701425,89471664776971,4.77E-07
2024-09-02,57326.96729,59403.06979,57136.02642,59112.47951,27036454524,1167274281774,0.6146622582,739986,717673,742759315.5,89471664776971,4.88E-07
2024-09-01,58969.79945,59062.07081,57217.82386,57325.48769,24592449997,1132107052433,0.5574330646,656333,660770,631567801.7,89471664776971,4.73E-07
2024-08-31,59117.47951,59432.59195,58768.78396,58969.89837,12403470760,1164522862133,0.5442001195,695519,670825,653806103.2,89471664776971,4.86E-07
2024-08-30,59388.60188,59896.88756,57768.53006,59119.47478,32292756405,1167450891056,0.8581640589,548197,826297,631567801.7,89471664776971,4.90E-07
2024-08-29,59027.46834,61184.08062,58786.22699,59388.18085,32224990582,1172740960640,0.9251073416,525910,723280,587091198.7,89471664776971,4.92E-07
2024-08-28,59507.92464,60236.44801,57890.67691,59027.62659,40289564698,1165584605051,0.6341513131,721912,740845,704440301,89471664776971,4.96E-07
2024-08-27,62879.7084,63207.59759,58116.75133,59504.13268,39103882198,1175040861568,0.6848020876,676465,685194,613213425.7,86871474313762,5.07E-07
2024-08-26,64342.22544,64489.70638,62849.55982,62880.65865,27682040631,1241593608804,0.8735803513,606871,656542,578666193.9,86871474313762,5.38E-07
2024-08-25,64176.36707,64996.4201,63833.5189,64333.54418,18827683555,1270273035259,0.6514299852,703385,539499,574347786,86871474313762,5.49E-07
2024-08-24,64103.86959,64513.7905,63619.91721,64178.99065,21430585163,1267143884943,0.5973367051,797698,611271,660715874.9,86871474313762,5.45E-07
2024-08-23,60380.95286,64947.06176,60372.04996,64094.35721,42530509233,1265681609173,0.7744101792,799006,694990,708218324.1,86871474313762,5.47E-07
2024-08-22,61168.31576,61408.10757,59815.25498,60381.91246,27625734377,1192142090606,7.59883269,797502,719227,690944705.1,86871474313762,6.07E-07
2024-08-21,59014.98763,61834.35078,58823.44361,61175.19201,32731154072,1207652524161,0.7617174996,684872,711700,634805446.4,86871474313762,5.22E-07
2024-08-20,59493.45197,61396.3281,58610.88337,59012.79115,31613400008,1165118855138,0.7969820876,715687,696903,647760663.8,86871474313762,5.05E-07
2024-08-19,58480.71273,59612.66125,57864.70951,59493.45248,25911207712,1174536992005,0.9690018752,560243,687027,561392574.8,86871474313762,5.09E-07
2024-08-18,59468.13149,60262.717,58445.40172,58483.96498,17740625837,1154518920582,0.5726458279,758170,588717,673671086.1,86871474313762,5.00E-07
2024-08-17,58893.53084,59694.66893,58814.83133,59478.97105,13589684021,1173983398001,0.6119711457,706066,612305,643442255.9,86871474313762,5.05E-07
2024-08-16,57560.2733,59847.35835,57110.01932,58894.10416,29350938673,1162612186428,0.8915696936,581170,700335,613213425.7,86871474313762,5.03E-07
2024-08-15,58733.26299,59838.64867,56161.59287,57560.09763,35682112440,1136267308780,0.7557153006,658114,715632,690944705.1,86871474313762,4.91E-07
2024-08-14,60611.05005,61687.75659,58472.87413,58737.27063,29961696180,1159393319244,0.9149720559,510189,662757,593799520.6,86871474313762,4.82E-07
2024-08-13,59356.20778,61572.39697,58506.25337,60609.56698,30327698167,1196435943983,0.832978742,582647,706882,671551385.1,90666502495566,4.94E-07
2024-08-12,58719.39522,60680.33081,57688.89773,59354.51372,37078637820,1171638477214,1.124925446,442326,714520,617466711.8,90666502495566,4.86E-07
2024-08-11,60944.89256,61778.66037,58348.82334,58719.48317,22759754812,1159042118919,0.6036584309,641944,630696,725636064.8,90666502495566,4.78E-07
2024-08-10,60881.22948,61464.51165,60287.56653,60945.81314,15745822278,1202940345184,0.7073274699,556497,594175,581410258.7,90666502495566,4.96E-07
2024-08-09,61728.20898,61751.86444,59587.85979,60880.1122,33425553115,1201660191807,1.340718372,394215,705635,585917318.5,90666502495566,4.98E-07
2024-08-08,55030.02903,62673.76398,54766.72842,61710.13756,45298472567,1218352191431,1.168837949,485878,722252,581410258.7,90666502495566,5.08E-07
2024-08-07,56040.63212,57726.88105,54620.50952,55027.46069,41637562185,1086125591739,1.127954502,381999,714826,549860865.4,90666502495566,4.51E-07
2024-08-06,53991.34759,57059.91862,53973.27228,56034.31659,49300484106,1106050307069,0.9270251751,483465,729981,630987878.5,90666502495566,4.58E-07
2024-08-05,58110.29846,58268.82741,49121.23738,53991.4578,108991085584,1065580794793,0.9379710137,550851,817104,703100778.4,90666502495566,4.45E-07
2024-08-04,60676.09418,61062.98955,57210.80333,58116.97696,31758917219,1146844860381,0.7999619486,526479,668340,644509051.7,90666502495566,4.75E-07
2024-08-03,61414.80849,62148.37176,59836.52737,60680.0947,31753030589,1197456370706,0.9716187933,502369,692352,608452598.5,90666502495566,4.96E-07
2024-08-02,65353.49847,65523.22357,61184.8932,61415.06457,43060875727,1212008164272,1.346383193,410307,764749,563382038.6,90666502495566,5.05E-07
